Index,class
19072,0
3410,1
57808,0
56828,1
34463,1
52228,0
49139,1
2565,0
20120,0
148,0
42548,1
39168,0
12950,1
17718,0
50533,0
38581,1
25696,1
49623,1
6251,0
8194,0
2786,0
13997,1
8085,1
5827,0
55376,1
18484,0
13538,0
33380,0
36946,1
30369,0
38353,0
6176,0
12589,1
50560,1
47122,1
41601,1
15729,1
57414,1
22208,1
42317,0
47514,0
39965,1
27141,0
37191,1
17695,0
41127,1
23740,1
5954,0
57281,0
47972,1
36476,1
4898,0
40893,0
48076,0
7064,0
24884,0
22811,1
15431,0
21319,0
54227,1
7897,0
52920,0
21012,0
52961,1
37472,0
28760,1
12603,0
9222,1
9381,0
17949,1
3678,1
11801,0
52060,0
14690,0
42884,0
1659,1
49967,1
57059,0
12856,0
33088,1
5728,1
26801,1
36726,1
15837,0
54297,0
32153,1
18422,1
13790,0
8907,0
14126,0
53582,1
43993,1
23926,0
40351,1
48149,0
22462,1
44491,0
34503,0
18342,0
24832,0
49166,0
3639,1
15755,1
32047,1
52095,1
37233,1
23211,0
47439,1
23875,1
46333,1
47726,1
40310,1
19699,1
21135,0
335,0
49206,1
4488,0
34817,0
5010,0
29812,1
37530,1
33099,1
7458,1
10934,1
7348,1
52975,0
4426,0
25714,0
31079,1
10403,0
34915,1
5938,1
43334,1
1291,1
44725,1
29501,1
23494,0
13310,1
1385,0
50463,1
51135,0
49478,1
29692,0
32947,0
25505,1
7434,0
36122,1
15265,1
10067,0
7214,0
24604,1
30108,1
35376,1
3748,0
35237,1
27652,1
47053,0
34715,1
39999,1
6255,0
11747,1
9819,0
38178,1
41067,1
34658,1
42974,1
31867,0
17128,0
39857,0
6493,1
14528,1
54196,1
28763,0
29050,0
42193,1
55619,0
48724,0
44051,1
128,0
2587,1
46647,1
7956,0
48700,1
52532,1
23253,1
32898,0
7055,0
11337,1
56242,1
55552,0
40651,1
30741,0
51780,0
47864,1
6458,0
47116,0
39588,1
42035,1
5037,1
47159,1
12208,0
41474,1
22231,0
56455,1
44689,1
2665,0
2921,0
1285,1
29271,0
14010,1
43280,1
22447,1
21169,0
42241,0
21632,0
57054,1
49446,1
58132,1
27145,1
35195,1
37933,0
22411,1
15930,1
35629,1
20475,0
2507,1
20300,1
12778,1
44648,1
31269,1
54890,0
37545,1
53005,1
34779,1
29999,1
23542,0
17889,1
41687,1
38421,1
8408,1
1369,0
11242,1
51505,1
34380,0
6540,1
46939,0
33321,1
28077,1
42758,0
55057,1
1352,0
56968,1
4022,0
41738,0
8429,1
54556,1
14944,0
38276,0
17588,0
2207,1
38342,1
4745,0
27450,1
52014,1
42749,1
25371,0
10101,1
10775,1
18704,0
51332,1
51826,0
5379,0
33169,1
17146,0
13022,0
23459,0
57403,0
22235,1
10996,0
44441,1
54624,1
6929,0
9996,1
18597,1
35645,1
53240,0
56804,1
30749,1
50563,1
54583,1
53561,1
35142,1
34608,0
40209,0
16440,1
29185,0
39568,1
16999,1
26979,0
7571,0
43242,1
30046,1
18354,0
24969,0
22545,0
53769,0
52624,1
14729,0
41899,1
27701,1
50419,1
12734,1
50074,1
35155,1
43534,1
24696,0
3715,0
55677,1
10691,1
43501,1
38476,1
33799,1
55450,1
44503,1
19114,0
6614,0
9427,1
3614,0
5283,1
20745,0
12241,0
16841,0
43151,1
36249,1
53780,1
47163,0
35950,1
18362,1
7721,0
36976,1
23256,0
50287,0
47094,1
55067,0
46978,0
44400,1
31948,1
43335,0
14079,1
46179,1
24625,0
42292,0
10603,0
30535,1
38331,0
5635,1
46351,1
22792,0
53996,0
40626,1
23040,0
51134,1
33915,1
49873,1
7632,0
299,0
43306,1
19062,0
13394,0
33006,1
40120,1
53585,1
55182,1
52615,1
17999,0
24840,0
7236,0
54283,1
22709,0
12763,0
7094,1
1906,1
53948,1
30103,1
15731,0
10207,0
13420,0
7222,1
10829,0
9899,0
16856,1
19547,0
39202,1
14847,0
21995,0
55316,1
56841,1
18496,0
14493,0
49157,1
40551,1
54340,1
6283,1
4644,1
52412,0
55090,1
3570,1
34725,1
53180,0
5947,1
12925,0
32608,1
521,1
58057,1
19166,1
11899,0
34053,0
54989,1
29082,0
36500,1
2963,0
24482,1
2770,1
24026,1
8336,1
29989,0
10090,0
27378,0
19232,0
41279,1
20242,0
27458,0
46227,0
4223,1
54944,1
55951,1
39594,1
52916,1
52233,1
41196,1
45395,1
50611,1
44071,1
39811,1
32882,1
19083,0
27005,0
56951,0
20007,1
33016,1
48414,0
17278,1
16939,1
4414,0
20958,1
52551,1
42657,1
55475,0
39830,0
46291,1
32569,1
13800,1
42537,0
7938,1
51692,0
5802,0
7975,1
44749,0
9726,1
22678,0
49904,1
17182,0
22404,0
52446,1
24144,1
22824,0
41033,1
43459,0
17662,1
6707,0
24403,0
2079,1
16456,0
17253,0
9004,1
22624,0
17633,1
12037,1
23674,0
34564,1
7345,0
39551,0
48153,1
7925,0
56022,1
27573,1
37836,1
34971,0
22016,1
26535,1
7903,0
15052,0
1786,0
12614,0
31466,1
39147,1
713,0
44322,0
37908,1
45628,0
28834,0
3745,1
37135,1
18493,0
6563,0
43426,1
17484,0
12457,0
58023,0
37973,1
28558,1
36706,0
51109,1
1233,0
4259,0
18949,0
37336,1
43847,1
26709,0
46403,1
56751,0
36805,1
10324,1
43366,1
25513,0
38620,1
53365,0
18681,1
11087,1
46713,0
14954,1
55333,1
32970,1
41174,1
7218,0
16833,0
22364,0
21991,0
43447,1
35829,0
16138,1
13979,0
40179,0
24142,0
3761,1
52560,0
15017,0
57430,0
58125,0
38834,1
1274,0
5293,1
13907,1
46765,1
22701,0
54316,0
43811,1
18338,1
57377,1
24774,1
53946,1
39914,1
55107,1
30891,1
57759,1
18411,0
4863,1
22157,1
22540,1
17298,0
11110,0
32330,1
7233,1
12966,0
57543,1
38528,1
23789,0
44259,1
50000,1
17676,1
36094,1
29489,1
16846,0
6398,0
24691,0
30583,0
39881,1
21477,0
26105,0
6403,0
47079,0
52638,0
51147,0
16490,0
36588,1
38838,1
7493,0
50334,1
10780,0
5560,1
34425,1
4548,0
48084,1
14271,0
5945,1
24198,1
19464,1
16313,0
14077,0
12905,0
41250,1
35263,0
19224,0
46318,1
43359,1
4105,0
23491,0
7280,0
33025,1
6470,0
20667,1
25960,0
6996,0
10199,0
45224,0
5243,1
24362,0
4631,1
36616,0
2586,0
16617,1
29363,1
5710,0
25532,0
23741,0
15940,0
12606,0
43127,1
29239,1
14856,0
336,0
37165,0
9768,1
46065,1
8930,0
57565,1
45342,1
9924,0
17597,0
13527,0
48947,1
10485,0
40865,1
1769,1
14574,0
928,0
30594,1
47754,1
56367,1
33790,1
25082,1
4874,1
3482,0
54136,1
57518,1
49927,1
2438,1
35382,1
9940,0
33143,1
11604,0
48478,1
3120,1
47184,0
38352,1
32136,1
32704,1
24420,0
8284,0
5084,1
56041,1
43256,1
30457,1
28719,1
19618,0
30845,0
39071,0
33832,1
49170,0
43314,1
56815,1
25317,0
9605,0
11156,0
44591,1
7144,0
46689,1
16611,0
33329,1
22515,1
8214,0
37311,1
40576,1
9332,0
39087,1
7618,0
11750,0
33842,1
17953,1
13515,1
7720,0
50569,1
36539,1
56161,1
47640,0
5450,0
53144,0
33958,0
22274,0
43158,0
44519,0
25397,1
49023,1
37918,0
31263,1
54822,0
10823,1
55864,1
53985,0
52154,1
6990,0
15206,0
54131,0
8713,1
10382,1
13189,1
43368,0
38202,1
10260,1
41385,1
9405,0
14476,1
43059,1
9490,0
56735,1
38055,1
15317,0
20024,0
37801,1
45160,1
15219,0
1980,1
32918,1
51237,1
28198,1
10001,0
31044,0
45080,1
54587,1
1144,1
24061,0
57692,1
51652,1
14205,1
54160,1
56003,1
20385,1
57716,0
32561,1
54894,1
39218,1
55482,1
31194,1
36251,1
49234,1
18557,1
27239,0
47905,1
11635,0
36898,1
34006,0
240,0
31704,1
51075,0
46471,0
1748,0
7823,0
22764,1
4019,1
38119,0
51230,1
39482,1
28038,1
17359,1
8601,1
39038,1
33711,1
36129,1
2238,1
47347,1
15601,1
19359,1
23519,1
4107,0
17781,1
7536,0
43887,1
42240,1
40680,1
11312,0
13452,0
1344,0
15807,0
13125,0
9773,1
12322,0
51587,1
17951,1
19458,0
10600,0
15577,0
8958,0
19712,0
23535,0
3676,1
26455,1
1762,0
57890,0
18907,0
31177,0
14539,0
45504,0
51223,0
14512,1
39701,1
23019,1
43438,1
56369,0
21494,0
25933,0
49217,0
33139,1
21529,1
23998,0
540,1
18580,1
8363,0
38266,1
52719,1
10188,0
13070,0
6328,0
30191,0
23365,1
52628,1
31863,1
22663,0
40286,0
685,1
37013,0
10197,1
55672,1
13929,1
42431,1
43886,0
49999,1
2693,0
45513,1
26485,0
28988,0
41464,1
12156,0
15950,0
21800,0
47880,1
33277,0
30993,0
32495,0
55762,1
12748,0
41634,1
47286,1
25111,0
25763,0
49191,0
53342,1
51071,1
10142,0
4984,1
54683,1
30426,0
12617,0
52211,1
45452,1
8870,0
52879,1
31937,0
23679,0
40390,0
52128,1
39583,1
15938,0
53828,0
41309,1
45981,0
36987,1
48373,1
24201,1
6963,1
14759,0
26906,0
31790,0
16567,0
15672,0
17462,0
30714,1
3798,0
49256,0
32455,1
3254,0
13256,1
392,1
24692,0
49503,1
42870,1
29978,1
36145,1
54158,1
29540,0
18448,0
14825,1
32404,1
38398,1
49691,1
12113,1
1234,0
27482,0
6819,0
54298,1
31266,1
34317,0
36256,1
28778,0
50215,1
35338,0
49521,0
40008,1
24434,0
33382,1
11388,0
28079,0
37240,0
46497,1
48635,1
3292,1
36565,1
43885,1
3362,0
43827,1
24813,0
30066,1
41948,1
7312,1
5187,0
48784,0
36916,1
47481,0
43920,0
6121,1
37770,0
70,1
34034,1
51159,0
50999,0
12888,0
2869,0
26014,0
49856,0
37594,0
30914,1
13934,0
17373,0
57103,1
33646,1
56647,0
52459,0
53233,1
24154,0
45736,1
42157,0
55823,0
38724,0
11536,1
2087,0
50116,1
4001,0
24844,1
25180,0
26157,1
47573,0
53310,0
53596,1
28258,1
30976,1
8407,0
56868,1
46903,1
3656,0
23752,0
15401,1
13731,0
33213,0
43965,1
50908,1
13083,1
36767,0
13303,0
51665,1
57812,0
35715,1
53208,1
31921,0
20009,1
3690,0
56519,1
40353,1
53113,0
17354,0
23866,0
38529,1
16628,0
33550,1
40818,1
7654,0
11475,0
36773,0
50442,0
4,1
44876,1
48526,1
50719,1
29095,0
18967,1
13830,0
37916,0
8012,1
49370,0
35818,1
36837,1
3982,0
17383,0
10866,1
2492,0
18804,1
22490,1
42042,0
54919,0
49595,1
17776,0
26008,0
1445,1
53115,1
40405,1
32913,1
26884,0
9787,0
11919,1
31727,0
8026,0
33065,1
29591,0
38894,1
41418,1
33486,0
14940,1
34283,0
7383,0
43865,1
28008,0
11431,0
47200,1
28206,0
249,0
12825,1
9519,1
38860,0
46371,0
26843,0
6949,1
30050,1
35472,0
10741,1
44500,1
24204,0
32782,1
41677,1
18857,0
49030,0
42077,1
52188,1
12161,1
44432,0
30772,1
25360,0
31115,0
31020,0
11976,0
53426,0
30475,0
7465,1
36637,0
53599,1
56586,1
16932,0
22419,1
40594,0
4055,1
30665,1
11278,0
57464,1
10185,0
8054,1
5198,0
30596,1
34021,1
40186,1
26710,1
10267,1
38256,1
9000,0
21796,0
9286,1
10615,1
3874,0
4304,0
34255,1
35099,0
29407,1
19526,1
43465,0
39139,0
31941,1
1466,0
4030,1
25591,0
57222,0
4493,1
54194,1
35238,0
10694,1
45178,1
44824,0
21026,1
5520,0
40591,0
15243,1
43249,1
15366,0
38443,1
41884,1
14163,0
31942,1
41383,0
2866,1
21843,1
18695,1
42477,1
17468,0
25218,0
13905,0
15767,0
20349,1
13056,0
23088,1
23827,1
31161,1
27874,0
49583,1
56700,0
29750,0
28560,1
41229,1
55249,1
26358,1
10553,1
8761,0
5106,0
17688,1
19237,0
13900,0
57091,0
43622,1
47492,1
10040,1
7415,0
58230,0
54524,1
40852,1
17210,1
4342,0
78,0
40670,1
7900,0
6964,1
3393,0
40282,0
19870,1
26168,0
20207,1
41949,1
27602,1
43538,1
35009,0
6434,0
15579,1
36462,1
30948,1
48619,1
34776,0
1306,0
14624,0
16377,1
14367,0
21837,1
39638,1
20721,0
38364,0
10948,1
36830,1
10405,0
48747,1
45821,1
38281,1
36091,0
15784,1
29075,0
53040,1
51684,1
38077,1
14698,1
10353,1
36591,1
35441,1
27381,0
51162,1
27999,1
50550,1
53704,0
10456,1
44153,1
8734,1
25886,0
50585,1
7886,0
35517,1
52945,1
11056,0
57932,1
52149,1
53862,1
44418,0
9386,0
44066,1
57823,1
38644,1
23370,0
55830,1
3730,1
33131,1
133,1
28779,1
28973,0
24616,0
54170,1
46934,0
6566,1
38870,1
32294,0
24064,1
22427,0
20542,1
51178,0
55145,1
12494,0
56898,1
24210,1
19730,0
8575,0
43626,1
33179,1
25234,0
34737,1
12189,0
56963,1
49008,1
55906,1
42046,1
56434,1
16297,1
38815,1
29997,0
20573,0
55492,0
42627,1
8335,1
46454,1
26198,1
28983,0
47455,1
21850,0
6096,0
43875,1
41459,1
21636,1
26440,0
48713,1
33770,1
41476,1
33234,0
1668,1
25946,1
9513,0
29603,1
25819,0
47555,1
35875,1
42757,1
1396,0
15604,0
28202,0
929,1
3919,0
34062,1
17773,1
46356,1
54382,1
8993,0
17104,0
44452,0
46626,1
50519,1
11440,0
35139,1
20633,1
29153,0
5754,1
52254,1
57813,1
22775,0
14875,0
4952,0
26003,1
14892,0
3604,0
9921,0
22956,0
29204,1
50152,0
45288,1
56986,0
42334,1
46900,0
1651,0
22085,0
24920,0
27424,0
45212,1
47295,0
14908,0
38090,1
58206,0
18046,0
38049,1
48470,1
27062,0
21761,0
18882,0
41076,1
26570,0
17857,0
46740,0
29200,0
32610,0
55292,0
3035,0
56164,0
11785,0
21555,1
26578,0
34002,1
17549,0
55942,1
34992,0
12243,1
5428,0
33107,1
27354,1
18251,0
15743,0
4741,0
876,0
42502,0
16965,0
30309,0
3953,1
37071,1
47825,1
49575,1
37539,1
46232,1
44308,1
29404,1
24932,0
34011,0
19198,0
8163,0
41125,1
24361,1
53581,1
53734,1
7165,1
6882,0
51150,0
54414,1
3893,0
31919,0
39766,0
35162,1
2890,0
20846,0
15709,0
44199,0
35883,1
35110,1
11064,0
29383,1
36766,1
42946,1
38269,1
39674,0
48392,0
19554,1
40203,1
6630,1
40774,1
21060,0
28843,1
33508,1
42659,0
25199,0
13089,1
56583,0
49557,0
43227,0
6636,1
46789,1
50375,1
18004,0
19755,0
7063,1
23727,0
45738,1
32759,1
20003,0
53779,1
27169,0
20698,0
21063,0
34302,0
9580,1
39853,0
24398,0
37618,1
16760,0
52793,1
19117,0
41761,1
15473,1
25132,1
30562,1
38825,1
14312,1
54034,1
14501,0
20774,0
20735,1
25224,0
7045,1
57379,1
47013,0
504,0
19600,1
36882,0
19226,0
31874,0
14891,0
57214,0
2628,0
37526,0
2568,0
36113,1
44263,1
24152,1
31375,1
16048,0
26174,1
37328,0
11389,0
8084,0
5358,0
23452,0
1582,1
53196,1
14909,0
39010,0
4147,0
49675,0
10468,1
21568,0
21935,0
53470,0
50113,0
18576,0
14827,0
50985,1
25450,0
55541,0
11916,1
2758,1
13001,1
25772,1
27583,0
4161,1
44092,0
30571,1
14691,1
42375,0
9596,1
4383,0
26789,1
8819,0
57243,1
2156,1
11569,1
8264,1
29477,1
39467,1
31680,1
26793,1
14059,1
17671,0
57696,0
19904,1
13177,0
15367,0
7965,1
3198,0
57278,0
32795,1
36296,0
27679,0
40860,0
37934,0
27253,0
6107,1
7250,1
507,0
6070,1
33872,0
54637,1
44186,1
3520,0
29951,1
48269,0
15226,0
351,0
22943,0
35333,1
43773,1
3791,0
22426,1
58098,1
16929,1
45100,1
53254,0
7808,1
34765,1
12955,1
27975,0
39429,0
47364,1
31776,1
55853,1
45682,1
37448,1
2006,0
49395,1
11067,1
20360,0
56107,1
37406,1
39825,0
53863,1
18531,0
26552,0
17258,1
36676,1
49670,1
48191,1
33927,1
50802,1
5925,0
13859,1
4129,0
28172,0
42052,1
27372,0
25027,1
8507,0
45351,0
6854,1
11035,0
23283,0
2310,0
52326,1
6030,1
39192,0
52130,1
6116,0
52054,1
31789,1
19636,0
45804,1
20626,1
23799,0
55184,1
104,0
44210,1
9016,0
15385,1
25958,1
52085,1
54189,1
20080,0
35242,1
38767,0
22528,0
46861,1
23979,1
52449,0
23955,1
30652,1
37481,0
55372,1
20883,0
46267,1
9259,0
22366,1
55681,0
57458,1
23590,0
37686,1
46640,1
18159,1
4169,0
14797,1
33931,1
17641,1
27201,0
55888,0
11935,0
19341,0
13342,0
16600,0
25136,1
19923,0
52472,1
41602,1
23225,0
12429,0
16376,0
18824,1
3865,1
14689,0
53977,1
51416,1
56384,1
50724,1
24674,0
33175,1
41711,1
365,1
44320,0
43633,0
46106,0
27854,1
7490,1
10525,0
44679,1
21307,0
26212,0
16615,1
44518,1
12934,0
15316,0
21515,0
48459,0
15515,0
39898,0
20442,0
36941,1
19872,1
32174,1
23678,1
56313,1
8282,1
18553,1
9434,0
47359,1
52987,1
47616,1
50977,1
24723,0
46921,1
56081,0
4143,1
33990,0
44687,1
25478,1
12444,1
25754,1
28146,0
31652,1
50761,1
11432,0
11149,1
22918,1
38968,0
14676,0
30593,0
56036,0
4933,1
15380,0
31857,1
40716,0
18633,0
41339,1
54886,1
21579,0
36381,0
444,1
3990,0
52200,0
30490,0
2754,1
13388,0
20926,0
6003,1
42420,1
33388,1
38710,0
1733,0
39647,1
27814,1
5430,0
57906,0
13319,0
11701,1
34815,1
23638,1
38160,1
42852,1
12430,0
29818,1
11044,1
36007,0
13994,0
24498,0
36102,1
45881,1
33798,0
48821,0
44642,1
13886,0
35499,1
11270,0
42010,1
55282,1
10141,1
30610,1
47990,0
50950,0
22380,1
15608,0
14554,1
15158,1
55771,1
7323,0
29790,0
19259,0
41647,1
4994,0
15547,1
15628,1
21787,0
50749,1
32010,1
11577,0
40894,1
30572,1
47928,1
44517,1
14196,0
53055,1
47578,1
11645,1
46465,1
16124,0
18529,1
48954,0
27419,0
41088,1
12710,0
6499,0
24335,0
22152,0
25162,0
22346,0
9619,0
51873,1
55897,1
13807,0
37059,0
33515,0
34786,1
14930,1
16830,1
1764,1
43089,0
120,0
34888,0
18189,0
49434,1
7748,0
10911,0
2159,0
21402,0
7088,0
19761,0
38321,0
21088,1
21009,1
13097,0
39135,0
15603,0
16404,0
39926,0
42016,1
8121,0
22930,1
41942,1
20401,0
28684,0
52950,1
976,0
41311,1
13211,0
31780,0
4114,0
12956,0
23079,1
27037,0
53587,1
18991,0
55361,1
9005,1
20690,0
44160,1
29058,1
29881,1
42223,1
6908,1
53872,1
31964,1
53346,0
7034,0
26043,1
4229,0
15817,1
13962,0
11852,0
1855,0
54174,1
34124,1
16205,0
35613,1
53557,0
49721,1
26395,0
30504,1
22309,0
18313,0
9408,0
53566,1
24006,1
19150,0
33493,1
2134,0
13839,0
24891,0
22886,1
2720,0
26972,0
10517,0
44776,1
51778,1
38682,1
14812,0
435,0
50370,1
3048,0
10509,0
11135,1
30497,0
53631,0
21141,1
35492,1
28585,1
49068,1
5855,0
1332,1
56500,1
48365,1
1874,0
25502,1
28902,0
56268,1
40812,1
23797,0
1852,1
27307,0
7674,0
45289,1
43917,1
30687,1
24814,0
19629,0
16021,1
41813,0
23073,0
49015,0
36487,1
54268,0
23020,0
21900,0
38508,1
1348,0
46850,1
32496,1
1574,0
20501,1
38855,0
28530,1
16229,0
27571,0
28830,0
11558,0
31880,1
25443,0
22847,0
46864,1
2580,0
14114,0
38088,0
35240,1
24731,0
37671,1
37471,0
54129,1
30438,1
21251,0
33554,1
5478,0
32282,1
21635,0
35006,1
46168,0
19717,0
19387,0
40275,0
12983,1
29162,1
11538,1
29154,1
25395,0
13678,1
14401,0
22460,0
38506,0
29637,1
45541,1
6831,0
8864,0
39642,1
29423,1
57971,0
21117,0
18941,0
19548,0
11289,0
43031,0
34335,1
8465,1
37880,1
56650,1
12345,0
4892,0
29516,0
52682,0
42593,1
41351,1
9550,0
35691,0
31152,0
56378,0
54816,1
46588,1
13611,1
6068,0
849,0
46361,1
57172,1
16625,0
34517,1
53242,1
6396,1
51412,1
47104,0
26311,1
27446,0
54176,0
26586,0
41748,1
39831,0
312,0
32964,0
43173,1
34976,1
44937,0
22416,0
13788,1
57625,1
9012,1
40966,0
48040,1
27651,1
14520,0
32200,1
44116,0
39157,1
44506,1
54147,1
32624,1
47003,0
21599,1
41513,1
2964,0
1715,1
13681,1
22125,0
50478,1
38394,0
27902,0
30057,1
53093,1
25786,0
10504,1
42696,1
58083,1
24524,0
684,0
5629,1
17234,1
54023,1
52674,1
31478,1
57355,0
48231,1
5809,0
6538,1
39931,0
24368,0
6485,0
15773,1
32757,1
29974,1
42968,1
9854,0
38503,0
48633,1
27636,0
38156,1
31170,0
22616,0
46948,1
15496,0
4123,0
53782,1
31735,1
28361,1
40372,1
33765,1
35851,0
10482,0
37036,1
28850,0
39478,1
34727,1
3446,1
21870,1
20414,1
543,0
4600,0
45135,1
41207,1
41929,1
40596,1
49402,1
7578,0
56838,0
34927,0
36555,0
56965,1
6187,0
26387,0
34171,1
4979,0
3308,1
39962,1
22994,0
6652,1
50821,0
21372,1
26897,0
47638,0
33306,1
7435,1
14618,0
8024,0
27261,0
54626,0
51389,1
32273,0
34698,0
12647,0
16773,1
22507,0
7296,0
55362,1
4391,0
57039,1
12844,1
9935,0
25589,1
48818,0
38149,0
35615,1
43995,0
19643,0
1875,1
55918,0
7162,0
28395,1
18110,0
51576,1
21876,1
29318,1
9248,0
4619,0
35480,0
6220,0
31935,1
17712,1
48135,1
19204,0
29879,0
8876,0
41691,1
28230,0
32323,1
44331,0
52557,1
13908,1
16458,1
5711,0
32096,0
15376,0
27223,0
9188,0
52823,1
47881,1
37775,1
22823,1
15296,0
22467,0
53949,1
13314,1
49632,0
20569,0
45456,1
37550,1
46451,1
29472,1
15868,0
32087,1
8058,1
25652,0
33960,1
45569,1
1789,0
1896,0
20995,0
1699,0
21605,1
54394,0
34674,0
50545,1
33312,1
47630,0
26562,0
11420,0
28115,0
56845,1
31496,1
23627,0
40075,0
52337,0
36698,1
43341,1
37790,1
12590,0
1268,0
36027,0
19036,0
27056,1
36779,1
49467,1
31334,1
48382,0
22027,0
48282,1
41039,0
44393,1
29115,0
34614,1
50256,1
20182,1
38568,0
42418,0
15114,0
7789,0
32843,0
39297,1
19221,0
16105,1
7275,0
23273,0
23058,0
6212,0
8275,1
16686,0
28401,0
3967,1
41946,1
7777,0
30054,1
25118,1
38904,0
22295,0
10585,1
39640,1
46873,0
41374,1
10946,0
33262,0
18092,1
50659,0
23163,1
17401,0
41879,0
46785,1
2407,0
51815,1
8542,0
4683,0
49120,1
830,0
28384,0
48716,1
30184,1
605,1
28233,1
6784,0
23950,0
34597,1
49650,1
26849,1
2924,0
53437,1
42813,1
50048,0
46250,0
46616,0
43731,1
7672,0
28016,0
38634,0
13269,1
20989,0
2488,1
11223,0
34084,1
40468,1
3631,0
45076,1
25073,0
513,0
18476,0
873,1
40112,1
28036,1
5707,0
19241,0
48450,0
30238,0
30921,0
15537,1
42616,1
9473,0
38412,1
16484,0
43038,1
50036,1
26615,1
2413,1
20376,0
14868,0
29674,1
26196,1
54403,1
53688,0
37427,0
51004,0
26283,0
8423,1
43342,1
17572,0
41105,0
3545,0
12562,1
45780,0
22432,1
37441,1
40707,1
44369,1
17416,1
28166,0
22138,0
4125,0
34814,1
34749,1
27948,0
18798,0
21382,0
56697,0
16549,0
37611,0
15782,0
21836,1
29437,0
10643,1
46188,1
14372,0
36582,1
30315,0
34511,1
54650,0
44434,0
22066,0
42578,1
42192,1
24119,1
34778,0
6400,1
10257,0
30174,1
44328,0
14845,0
27826,1
50771,1
23059,0
5151,1
37739,1
33469,1
25520,0
52174,1
6912,1
5064,0
1452,1
54537,1
45616,1
22595,1
3628,0
26847,0
14505,1
12498,1
25157,1
56286,0
37367,1
58038,1
4086,1
46505,0
51998,1
46756,1
55134,1
12316,1
15864,0
19191,0
52596,1
13159,0
8405,1
17720,0
5791,1
21410,1
32799,1
48644,1
2287,0
3288,1
48019,1
15686,1
44739,1
13922,0
9816,0
41407,0
13352,1
4686,1
31073,1
25348,1
47798,1
30817,1
8302,1
56714,1
18995,1
10145,0
14384,1
23069,0
39929,0
42029,1
10165,1
27781,0
25676,1
38490,1
9699,1
56595,0
57291,0
35368,1
18982,0
20279,0
16265,0
31885,1
46083,0
2621,1
33206,0
18116,1
46467,0
13828,0
43096,1
815,1
14251,1
26661,0
5664,1
11273,1
35796,0
42125,1
18172,0
56687,1
21078,0
17136,0
28449,1
27359,0
12749,0
56099,1
57987,1
6000,0
56510,0
5759,1
42500,1
7798,0
36218,1
17323,1
57969,1
30696,0
2078,0
53636,1
25049,0
17126,0
5676,0
43702,1
54104,1
30251,1
31990,0
45603,1
40833,0
406,0
20327,1
19666,1
17729,1
28617,1
13943,0
34995,1
39431,0
45721,1
42094,1
14472,0
8966,1
6486,1
32517,0
24663,0
39473,1
47780,1
23330,1
711,1
51094,1
41895,1
53692,1
8268,0
5668,1
15736,0
20491,0
11663,0
21195,0
4306,1
22448,1
16123,1
6010,0
22884,0
3188,0
10100,0
16621,1
11550,1
3208,0
16985,0
36037,0
12104,0
42291,0
9671,1
37027,0
33450,1
19983,0
46537,0
53647,1
49454,1
38121,0
45121,0
25015,1
51779,0
25514,0
24797,0
26490,0
58157,1
37275,0
10246,0
21398,0
18978,0
20018,1
35782,1
26373,0
36603,1
32175,1
44816,1
36590,0
51006,1
19023,0
47343,1
30043,1
32420,0
27184,1
20315,0
56123,1
56389,0
27064,0
35497,1
46663,0
16149,0
56922,1
1697,1
49117,1
45278,0
46217,1
23146,0
32146,0
13288,1
31218,1
30470,0
36675,0
31133,0
21175,1
23648,0
53016,1
32038,0
9502,0
14620,1
43511,0
26029,0
55212,0
33534,1
25521,0
19861,0
50272,0
17745,0
54577,1
10772,0
34702,0
29048,1
48725,1
17141,0
15787,1
13387,1
49628,0
42106,1
5849,0
31481,1
14199,1
36082,1
39924,1
47574,1
16576,0
22242,0
2551,0
10736,0
20435,0
8670,1
34089,0
12124,1
6317,0
42333,1
14436,0
46675,1
40886,1
30691,1
17576,1
44817,1
34521,0
45497,1
40730,1
7566,0
56442,0
48085,1
20994,0
3937,1
51347,1
45402,1
47734,0
19058,0
32149,1
6032,0
30937,1
27894,0
56997,1
45463,0
26716,1
38453,0
32572,1
31551,1
42705,1
20749,0
26718,0
33633,1
31053,0
22053,0
10487,1
55388,0
11140,0
22069,1
11949,0
39484,1
41919,1
6841,1
43815,0
28284,1
32914,1
10262,0
23695,0
57619,1
52210,1
5780,1
57838,1
24043,0
19598,0
45380,1
46568,1
58210,0
13015,0
37677,0
24635,0
3772,0
5314,1
4351,0
5858,0
43330,1
34666,0
24565,0
44168,0
16792,0
15329,0
48121,0
6463,0
25310,0
21068,0
27006,0
9748,0
39998,1
57129,1
29843,1
51993,1
34137,1
55679,0
23770,1
6483,0
22653,1
4397,0
35454,0
36877,0
29002,1
36519,0
21007,0
7880,0
16146,0
9340,0
55443,1
54957,1
37729,1
5105,0
16849,1
21716,1
20119,1
22342,0
18445,0
57369,1
48924,0
45426,1
23734,0
53433,1
50654,1
46177,1
57938,1
21048,0
28030,1
53939,0
49690,1
37400,0
41518,0
19895,0
57788,1
11605,0
8826,0
9653,0
53510,0
42775,1
16823,1
17380,0
45861,1
33843,1
39679,1
15026,0
46295,0
7943,0
45177,1
23147,0
13348,0
16986,0
14489,1
17052,1
6459,0
14665,1
37501,1
36051,1
26697,1
48275,1
25817,1
42059,1
38485,0
34375,1
531,0
11117,0
42948,1
34809,0
